Page,Medium,Date Range,Segment,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:37,1,0.00%,0.00%,$0.00
/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:02:50,1,0.00%,0.00%,$10.00
/practice/E85115/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85115/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:25,1,0.00%,0.00%,$0.00
/practice/E85115/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85719/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85719/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,8,3,00:00:45,3,66.67%,37.50%,$3.33
/practice/E85719/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87069/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87069/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/E87069/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/E87069/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87069/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:04:24,1,0.00%,50.00%,$0.00
/practice/E87069/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:04:24,1,0.00%,50.00%,$0.00
/practice/E87733/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87733/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87733/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/F81121/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81121/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:01:12,1,0.00%,50.00%,$0.00
/practice/F81121/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81221/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81221/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81221/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81721/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81721/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:01:32,1,0.00%,50.00%,$0.00
/practice/F81721/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82003/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82003/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82003/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,4,2,00:00:17,1,0.00%,25.00%,$10.00
/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,3,3,00:00:16,2,100.00%,66.67%,$3.33
/practice/F82025/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82025/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/F82025/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F82619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/F83053/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F83053/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83053/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F84686/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F84686/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F84686/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84708/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F84708/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:03:23,1,0.00%,0.00%,$0.00
/practice/F84708/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85663/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85663/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:02:52,1,0.00%,0.00%,$0.00
/practice/F85663/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F86692/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F86692/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,3,00:00:00,3,100.00%,100.00%,$0.00
/practice/F86692/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G81016/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G81016/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G81016/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82018/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82018/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,5,2,00:00:46,1,0.00%,0.00%,$5.00
/practice/G82018/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:13:40,0,0.00%,0.00%,$0.00
/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82044/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82044/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:02:23,1,0.00%,0.00%,$10.00
/practice/G82044/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,9,5,00:00:19,5,20.00%,44.44%,$4.00
/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,9,3,00:00:25,2,0.00%,0.00%,$10.00
/practice/G82142/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82142/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,6,4,00:02:31,3,66.67%,50.00%,$2.50
/practice/G82142/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82204/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G82204/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82204/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,13,1,00:00:30,0,0.00%,7.69%,$10.00
/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G83630/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G83630/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:19,1,0.00%,0.00%,$10.00
/practice/G83630/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G85053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G85053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/G85053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81104/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H81104/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H81104/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H82027/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H82027/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H82027/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H82055/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H82055/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,2,00:00:21,2,50.00%,50.00%,$0.00
/practice/H82055/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H84040/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H84040/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H84040/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H84619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H84619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:29,0,0.00%,0.00%,$10.00
/practice/H84619/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82049/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82049/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82049/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82049/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82049/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:14,1,0.00%,0.00%,$10.00
/practice/J82049/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,5,3,00:00:42,1,100.00%,60.00%,$3.33
/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,1,00:00:24,0,0.00%,25.00%,$10.00
/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,1,00:07:19,0,0.00%,0.00%,$10.00
/practice/J82056/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,7,4,00:00:37,4,25.00%,14.29%,$5.00
/practice/J82056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82112/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82112/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:03:43,2,50.00%,50.00%,$0.00
/practice/J82112/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82605/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82605/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82605/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82605/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J82605/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,4,00:00:27,3,66.67%,50.00%,$0.00
/practice/J82605/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83603/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83603/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83603/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/K83023/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K83023/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K83023/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:00:52,1,0.00%,50.00%,$0.00
/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84046/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L81020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L81045/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81045/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81045/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/L82050/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82050/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82050/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:03:02,1,0.00%,0.00%,$0.00
/practice/L82050/?tags=cost,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82050/?tags=cost,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82050/?tags=cost,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:02:31,0,0.00%,0.00%,$0.00
/practice/L83070/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L83070/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L83070/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L83094/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L83094/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:00:37,1,0.00%,0.00%,$10.00
/practice/L83094/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84063/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:03:29,1,0.00%,0.00%,$0.00
/practice/L84063/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/measures/#silver,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L84063/measures/#silver,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,0.00%,100.00%,$0.00
/practice/L84063/measures/#silver,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M81627/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M81627/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,2,00:02:36,2,0.00%,25.00%,$5.00
/practice/M81627/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M82601/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M82601/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/M82601/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M83065/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M83065/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,2,00:00:49,1,0.00%,0.00%,$5.00
/practice/M83065/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M83074/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M83074/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:01:20,0,0.00%,50.00%,$0.00
/practice/M83074/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M830874/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M830874/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:08,0,0.00%,0.00%,$0.00
/practice/M830874/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/M84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:03:54,1,0.00%,50.00%,$0.00
/practice/M84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
